user_id,full_name,phone_number,email,city,registration_date,status,created_at
U003165,User 003165,087920851374,user003165@example.com,Tangerang,2024-04-08,ACTIVE,2024-04-08 23:44:43
U003166,User 003166,087820039405,user003166@example.com,Tangerang,2025-12-16,ACTIVE,2025-12-16 14:03:31
U003167,User 003167,087620511373,user003167@example.com,Denpasar,2025-05-25,INACTIVE,2025-05-25 16:45:48
U003168,User 003168,085348943115,user003168@example.com,Makassar,2026-05-16,ACTIVE,2026-05-16 06:57:52
U003169,User 003169,082908610750,user003169@example.com,Denpasar,2025-05-11,ACTIVE,2025-05-11 13:08:51
U003170,User 003170,083996707622,user003170@example.com,Yogyakarta,2026-02-14,ACTIVE,2026-02-14 03:07:23
U003171,User 003171,082730606516,user003171@example.com,Tangerang,2025-02-01,ACTIVE,2025-02-01 04:54:39
U003172,User 003172,088006741200,user003172@example.com,Palembang,2024-05-02,ACTIVE,2024-05-02 02:44:16
U003173,User 003173,081356877432,user003173@example.com,Palembang,2025-06-20,ACTIVE,2025-06-20 09:41:13
U003174,User 003174,086600777928,user003174@example.com,Makassar,2025-07-27,ACTIVE,2025-07-27 12:27:18
U003175,User 003175,088191928635,user003175@example.com,Jakarta,2025-12-02,ACTIVE,2025-12-02 09:06:34
U003176,User 003176,087148377945,user003176@example.com,Jakarta,2024-08-30,ACTIVE,2024-08-30 04:23:30
U003177,User 003177,086303075864,user003177@example.com,Palembang,2025-03-17,ACTIVE,2025-03-17 00:05:59
U003178,User 003178,081530402737,user003178@example.com,Yogyakarta,2024-07-23,ACTIVE,2024-07-23 14:02:04
U003179,User 003179,082242744399,user003179@example.com,Surabaya,2024-12-05,ACTIVE,2024-12-05 03:00:52
U003180,User 003180,087657501485,user003180@example.com,Makassar,2025-09-15,ACTIVE,2025-09-15 02:42:26
U003181,User 003181,087868720188,user003181@example.com,Makassar,2024-12-04,ACTIVE,2024-12-04 06:24:19
U003182,User 003182,083707013363,user003182@example.com,Makassar,2025-07-18,ACTIVE,2025-07-18 04:08:00
U003183,User 003183,082684371781,user003183@example.com,Yogyakarta,2026-02-19,ACTIVE,2026-02-19 07:16:31
U003184,User 003184,088545519608,user003184@example.com,Semarang,2026-02-07,ACTIVE,2026-02-07 16:43:09
U003185,User 003185,084750974892,user003185@example.com,Yogyakarta,2025-11-29,ACTIVE,2025-11-29 04:55:53
U003186,User 003186,089604268536,user003186@example.com,Makassar,2025-03-24,ACTIVE,2025-03-24 00:37:21
U003187,User 003187,083818317229,user003187@example.com,Bandung,2025-12-21,ACTIVE,2025-12-21 19:58:29
U003188,User 003188,087091421469,user003188@example.com,Medan,2025-08-18,ACTIVE,2025-08-18 12:27:05
U003189,User 003189,083658052055,user003189@example.com,Surabaya,2024-02-15,ACTIVE,2024-02-15 02:43:36
U003190,User 003190,085290285300,user003190@example.com,Tangerang,2026-08-05,ACTIVE,2026-08-05 03:29:22
U003191,User 003191,088439518982,user003191@example.com,Jakarta,2026-06-05,ACTIVE,2026-06-05 08:56:22
U003192,User 003192,083619124771,user003192@example.com,Surabaya,2025-05-19,INACTIVE,2025-05-19 21:38:07
U003193,User 003193,087981448409,user003193@example.com,Bandung,2026-06-03,INACTIVE,2026-06-03 09:16:17
U003194,User 003194,089687514170,user003194@example.com,Tangerang,2025-07-29,ACTIVE,2025-07-29 05:37:56
U003195,User 003195,084708439150,user003195@example.com,Surabaya,2025-08-27,ACTIVE,2025-08-27 19:37:27
U003196,User 003196,084756594007,user003196@example.com,Surabaya,2025-12-12,ACTIVE,2025-12-12 02:51:41
U003197,User 003197,084957321396,user003197@example.com,Makassar,2026-01-03,INACTIVE,2026-01-03 11:43:55
U003198,User 003198,082258347772,user003198@example.com,Jakarta,2024-07-25,ACTIVE,2024-07-25 01:33:09
U003199,User 003199,087775750049,user003199@example.com,Denpasar,2024-11-17,ACTIVE,2024-11-17 13:47:25
U003200,User 003200,083754702956,user003200@example.com,Tangerang,2025-01-15,ACTIVE,2025-01-15 16:00:47
U003201,User 003201,084903603992,user003201@example.com,Medan,2025-05-29,ACTIVE,2025-05-29 14:14:21
U003202,User 003202,081299970281,user003202@example.com,Jakarta,2025-12-19,ACTIVE,2025-12-19 00:31:15
U003203,User 003203,089570755634,user003203@example.com,Yogyakarta,2025-09-23,ACTIVE,2025-09-23 05:42:11
U003204,User 003204,088658110214,user003204@example.com,Semarang,2024-04-19,ACTIVE,2024-04-19 07:25:12
U003205,User 003205,085396844455,user003205@example.com,Denpasar,2026-04-14,ACTIVE,2026-04-14 17:32:28
U003206,User 003206,084301805593,user003206@example.com,Makassar,2024-04-02,ACTIVE,2024-04-02 20:59:37
U003207,User 003207,088085106052,user003207@example.com,Yogyakarta,2025-09-12,ACTIVE,2025-09-12 11:48:31
U003208,User 003208,081445057469,user003208@example.com,Semarang,2024-07-11,ACTIVE,2024-07-11 17:10:28
U003209,User 003209,086020616922,user003209@example.com,Yogyakarta,2026-06-19,ACTIVE,2026-06-19 16:57:26
U003210,User 003210,083072712577,user003210@example.com,Semarang,2025-06-11,ACTIVE,2025-06-11 21:57:11
U003211,User 003211,083979487804,user003211@example.com,Denpasar,2024-05-30,ACTIVE,2024-05-30 21:06:31
U003212,User 003212,084231973512,user003212@example.com,Semarang,2026-02-02,ACTIVE,2026-02-02 15:18:58
U003213,User 003213,087204819268,user003213@example.com,Denpasar,2025-06-15,ACTIVE,2025-06-15 23:11:48
U003214,User 003214,087735501682,user003214@example.com,Tangerang,2025-02-04,ACTIVE,2025-02-04 16:01:12
U003215,User 003215,084269856261,user003215@example.com,Surabaya,2024-02-25,ACTIVE,2024-02-25 12:39:24
U003216,User 003216,082238799281,user003216@example.com,Medan,2026-03-21,ACTIVE,2026-03-21 13:20:31
U003217,User 003217,087715350726,user003217@example.com,Semarang,2025-07-30,ACTIVE,2025-07-30 02:19:54
U003218,User 003218,088017523794,user003218@example.com,Denpasar,2025-04-21,ACTIVE,2025-04-21 09:12:54
U003219,User 003219,088186677369,user003219@example.com,Surabaya,2025-11-14,ACTIVE,2025-11-14 07:15:25
U003220,User 003220,086945208293,user003220@example.com,Medan,2024-07-18,ACTIVE,2024-07-18 16:48:23
U003221,User 003221,084654669932,user003221@example.com,Tangerang,2024-02-13,ACTIVE,2024-02-13 12:05:27
U003222,User 003222,085346793445,user003222@example.com,Makassar,2025-04-15,ACTIVE,2025-04-15 15:02:22
U003223,User 003223,087038056729,user003223@example.com,Tangerang,2026-03-01,ACTIVE,2026-03-01 01:40:03
U003224,User 003224,089471407729,user003224@example.com,Surabaya,2024-09-21,ACTIVE,2024-09-21 17:20:59
U003225,User 003225,086902842342,user003225@example.com,Denpasar,2026-07-01,ACTIVE,2026-07-01 01:59:42
U003226,User 003226,083070399674,user003226@example.com,Denpasar,2024-09-19,ACTIVE,2024-09-19 17:16:59
U003227,User 003227,089651063115,user003227@example.com,Bandung,2025-08-13,ACTIVE,2025-08-13 02:40:06
U003228,User 003228,086260584087,user003228@example.com,Medan,2025-06-15,ACTIVE,2025-06-15 20:22:00
U003229,User 003229,085939592594,user003229@example.com,Tangerang,2024-12-14,ACTIVE,2024-12-14 10:52:57
U003230,User 003230,083791714419,user003230@example.com,Makassar,2024-07-04,ACTIVE,2024-07-04 18:41:28
U003231,User 003231,084892537570,user003231@example.com,Palembang,2026-02-13,ACTIVE,2026-02-13 20:14:53
U003232,User 003232,084184193673,user003232@example.com,Makassar,2024-12-20,ACTIVE,2024-12-20 18:17:59
U003233,User 003233,085583579348,user003233@example.com,Palembang,2024-02-21,ACTIVE,2024-02-21 00:23:01
U003234,User 003234,084427030904,user003234@example.com,Denpasar,2026-04-10,ACTIVE,2026-04-10 17:04:09
U003235,User 003235,083246047970,user003235@example.com,Medan,2026-05-30,ACTIVE,2026-05-30 08:11:16
U003236,User 003236,084683031554,user003236@example.com,Medan,2025-02-01,ACTIVE,2025-02-01 19:03:31
U003237,User 003237,081762058960,user003237@example.com,Tangerang,2025-12-09,ACTIVE,2025-12-09 11:22:29
U003238,User 003238,087665684677,user003238@example.com,Bandung,2025-02-16,INACTIVE,2025-02-16 20:22:31
U003239,User 003239,084940490072,user003239@example.com,Surabaya,2024-10-22,ACTIVE,2024-10-22 04:14:29
U003240,User 003240,082300347998,user003240@example.com,Medan,2026-03-22,ACTIVE,2026-03-22 18:21:47
U003241,User 003241,087344879191,user003241@example.com,Bandung,2024-12-19,ACTIVE,2024-12-19 13:01:49
U003242,User 003242,085514366267,user003242@example.com,Bandung,2026-04-14,ACTIVE,2026-04-14 02:20:13
U003243,User 003243,083054278779,user003243@example.com,Denpasar,2024-11-01,ACTIVE,2024-11-01 03:17:08
U003244,User 003244,083044558229,user003244@example.com,Bandung,2024-05-09,ACTIVE,2024-05-09 12:51:47
U003245,User 003245,083531350085,user003245@example.com,Tangerang,2026-04-22,ACTIVE,2026-04-22 12:58:32
U003246,User 003246,089631176906,user003246@example.com,Yogyakarta,2026-01-26,ACTIVE,2026-01-26 21:16:33
U003247,User 003247,083760063479,user003247@example.com,Tangerang,2024-06-22,ACTIVE,2024-06-22 05:54:44
U003248,User 003248,088539999969,user003248@example.com,Jakarta,2026-08-12,ACTIVE,2026-08-12 10:59:14
U003249,User 003249,088535778901,user003249@example.com,Tangerang,2025-01-26,ACTIVE,2025-01-26 01:50:14
U003250,User 003250,086053165948,user003250@example.com,Palembang,2025-02-24,ACTIVE,2025-02-24 14:02:17
U003251,User 003251,087503440495,user003251@example.com,Semarang,2026-01-20,ACTIVE,2026-01-20 17:58:17
U003252,User 003252,086364508651,user003252@example.com,Semarang,2025-02-14,ACTIVE,2025-02-14 10:05:10
U003253,User 003253,087455603331,user003253@example.com,Denpasar,2026-05-21,ACTIVE,2026-05-21 21:27:01
U003254,User 003254,085061737765,user003254@example.com,Denpasar,2024-06-22,ACTIVE,2024-06-22 03:54:17
U003255,User 003255,087315776590,user003255@example.com,Surabaya,2024-01-11,ACTIVE,2024-01-11 02:58:55
U003256,User 003256,082308423044,user003256@example.com,Denpasar,2024-10-04,ACTIVE,2024-10-04 17:58:01
U003257,User 003257,081784500134,user003257@example.com,Bandung,2025-06-15,ACTIVE,2025-06-15 22:46:47
U003258,User 003258,086210724961,user003258@example.com,Palembang,2024-12-26,ACTIVE,2024-12-26 02:14:05
U003259,User 003259,087573015878,user003259@example.com,Bandung,2025-04-19,ACTIVE,2025-04-19 09:32:02
U003260,User 003260,083885733726,user003260@example.com,Makassar,2025-04-11,ACTIVE,2025-04-11 03:06:01
U003261,User 003261,083845805571,user003261@example.com,Makassar,2024-08-30,ACTIVE,2024-08-30 22:33:25
U003262,User 003262,089508993384,user003262@example.com,Tangerang,2026-03-13,ACTIVE,2026-03-13 07:15:32
U003263,User 003263,082156991983,user003263@example.com,Semarang,2025-10-09,ACTIVE,2025-10-09 15:30:00
U003264,User 003264,088878855674,user003264@example.com,Makassar,2026-01-03,ACTIVE,2026-01-03 04:45:07
U003265,User 003265,086610225390,user003265@example.com,Makassar,2024-08-13,ACTIVE,2024-08-13 05:29:22
U003266,User 003266,087226447920,user003266@example.com,Yogyakarta,2025-05-04,ACTIVE,2025-05-04 20:58:30
U003267,User 003267,082791532400,user003267@example.com,Yogyakarta,2026-05-25,ACTIVE,2026-05-25 00:50:21
U003268,User 003268,089455416021,user003268@example.com,Makassar,2024-03-26,ACTIVE,2024-03-26 22:00:36
U003269,User 003269,089482499233,user003269@example.com,Semarang,2024-08-05,ACTIVE,2024-08-05 08:58:44
U003270,User 003270,081868498641,user003270@example.com,Semarang,2024-01-31,ACTIVE,2024-01-31 06:15:10
U003271,User 003271,088870749760,user003271@example.com,Jakarta,2025-04-02,ACTIVE,2025-04-02 22:49:28
U003272,User 003272,086937390011,user003272@example.com,Palembang,2025-05-14,ACTIVE,2025-05-14 23:16:51
U003273,User 003273,084174053689,user003273@example.com,Medan,2026-05-19,ACTIVE,2026-05-19 21:16:44
U003274,User 003274,082176662219,user003274@example.com,Bandung,2026-02-20,ACTIVE,2026-02-20 07:05:23
U003275,User 003275,085983957135,user003275@example.com,Denpasar,2025-01-12,ACTIVE,2025-01-12 16:50:05
U003276,User 003276,088127147064,user003276@example.com,Denpasar,2026-07-10,ACTIVE,2026-07-10 02:24:55
U003277,User 003277,082610694200,user003277@example.com,Bandung,2025-01-23,ACTIVE,2025-01-23 02:56:19
U003278,User 003278,088042151493,user003278@example.com,Semarang,2024-03-28,ACTIVE,2024-03-28 04:06:09
U003279,User 003279,086881737942,user003279@example.com,Semarang,2026-04-15,ACTIVE,2026-04-15 14:12:20
U003280,User 003280,083026541115,user003280@example.com,Bandung,2024-06-21,ACTIVE,2024-06-21 11:31:40
U003281,User 003281,088440811892,user003281@example.com,Surabaya,2025-05-19,ACTIVE,2025-05-19 03:56:01
U003282,User 003282,087828174742,user003282@example.com,Tangerang,2024-08-21,ACTIVE,2024-08-21 16:02:53
U003283,User 003283,083413068920,user003283@example.com,Denpasar,2024-11-06,ACTIVE,2024-11-06 16:19:41
U003284,User 003284,088132612624,user003284@example.com,Palembang,2025-01-15,ACTIVE,2025-01-15 22:42:46
U003285,User 003285,088805286989,user003285@example.com,Jakarta,2026-04-04,ACTIVE,2026-04-04 22:08:21
U003286,User 003286,088960435535,user003286@example.com,Denpasar,2024-08-06,ACTIVE,2024-08-06 05:00:37
U003287,User 003287,086085842700,user003287@example.com,Denpasar,2024-11-29,ACTIVE,2024-11-29 16:48:08
U003288,User 003288,087274104071,user003288@example.com,Makassar,2024-12-19,ACTIVE,2024-12-19 16:36:38
U003289,User 003289,088318883321,user003289@example.com,Semarang,2024-11-05,INACTIVE,2024-11-05 02:42:18
U003290,User 003290,081099378302,user003290@example.com,Bandung,2026-07-26,ACTIVE,2026-07-26 16:28:07
U003291,User 003291,087130339652,user003291@example.com,Denpasar,2025-09-30,ACTIVE,2025-09-30 02:56:57
U003292,User 003292,082604060189,user003292@example.com,Tangerang,2024-03-15,ACTIVE,2024-03-15 14:43:42
U003293,User 003293,085276303367,user003293@example.com,Palembang,2025-11-10,ACTIVE,2025-11-10 04:15:18
U003294,User 003294,087408131889,user003294@example.com,Tangerang,2025-05-23,ACTIVE,2025-05-23 02:03:13
U003295,User 003295,083724614926,user003295@example.com,Bandung,2025-06-02,INACTIVE,2025-06-02 11:11:51
U003296,User 003296,084657104313,user003296@example.com,Tangerang,2026-05-28,ACTIVE,2026-05-28 04:09:55
U003297,User 003297,085264686600,user003297@example.com,Bandung,2025-12-28,ACTIVE,2025-12-28 16:57:44
U003298,User 003298,088807201590,user003298@example.com,Denpasar,2025-10-31,ACTIVE,2025-10-31 10:51:30
U003299,User 003299,082419183659,user003299@example.com,Surabaya,2025-12-02,ACTIVE,2025-12-02 01:15:28
U003300,User 003300,086754438916,user003300@example.com,Palembang,2026-06-12,ACTIVE,2026-06-12 13:53:47
U003301,User 003301,084819930945,user003301@example.com,Yogyakarta,2025-11-02,ACTIVE,2025-11-02 16:56:05
U003302,User 003302,082261920637,user003302@example.com,Tangerang,2026-06-11,SUSPENDED,2026-06-11 19:46:47
U003303,User 003303,081081053147,user003303@example.com,Medan,2025-08-28,ACTIVE,2025-08-28 18:17:47
U003304,User 003304,082834593767,user003304@example.com,Semarang,2025-05-15,ACTIVE,2025-05-15 19:21:29
U003305,User 003305,088592552300,user003305@example.com,Palembang,2024-12-12,ACTIVE,2024-12-12 05:56:27
U003306,User 003306,089269343397,user003306@example.com,Tangerang,2025-12-12,ACTIVE,2025-12-12 02:16:50
U003307,User 003307,081636874095,user003307@example.com,Semarang,2024-08-25,ACTIVE,2024-08-25 01:31:07
U003308,User 003308,081433347157,user003308@example.com,Palembang,2024-10-09,ACTIVE,2024-10-09 02:02:37
U003309,User 003309,085592466298,user003309@example.com,Makassar,2026-07-24,ACTIVE,2026-07-24 01:15:31
U003310,User 003310,083826805935,user003310@example.com,Medan,2024-12-23,ACTIVE,2024-12-23 10:53:36
U003311,User 003311,085996287836,user003311@example.com,Semarang,2025-04-15,ACTIVE,2025-04-15 14:01:50
U003312,User 003312,082526194146,user003312@example.com,Surabaya,2024-12-27,ACTIVE,2024-12-27 22:04:51
U003313,User 003313,089366655114,user003313@example.com,Jakarta,2025-11-13,ACTIVE,2025-11-13 23:00:08
U003314,User 003314,086190830242,user003314@example.com,Jakarta,2025-11-20,ACTIVE,2025-11-20 15:44:50
U003315,User 003315,087178511697,user003315@example.com,Medan,2025-11-25,ACTIVE,2025-11-25 02:22:23
U003316,User 003316,088606317217,user003316@example.com,Tangerang,2024-11-15,ACTIVE,2024-11-15 10:31:35
U003317,User 003317,081522713644,user003317@example.com,Medan,2024-07-12,ACTIVE,2024-07-12 15:15:48
U003318,User 003318,089335224859,user003318@example.com,Tangerang,2024-07-05,ACTIVE,2024-07-05 23:17:00
U003319,User 003319,086655954739,user003319@example.com,Medan,2025-07-10,ACTIVE,2025-07-10 17:45:38
U003320,User 003320,085231196084,user003320@example.com,Palembang,2024-11-22,ACTIVE,2024-11-22 17:34:33
U003321,User 003321,087347871270,user003321@example.com,Palembang,2025-07-13,ACTIVE,2025-07-13 00:29:47
U003322,User 003322,089353268346,user003322@example.com,Jakarta,2024-06-22,ACTIVE,2024-06-22 23:22:39
U003323,User 003323,087098913489,user003323@example.com,Bandung,2024-01-12,ACTIVE,2024-01-12 06:30:29
U003324,User 003324,085575452723,user003324@example.com,Semarang,2025-07-04,ACTIVE,2025-07-04 23:28:11
U003325,User 003325,089952650911,user003325@example.com,Yogyakarta,2024-12-22,ACTIVE,2024-12-22 07:07:01
U003326,User 003326,089436322799,user003326@example.com,Makassar,2026-01-02,ACTIVE,2026-01-02 05:37:44
U003327,User 003327,082069438806,user003327@example.com,Tangerang,2024-03-11,ACTIVE,2024-03-11 11:29:50
U003328,User 003328,081668976864,user003328@example.com,Denpasar,2024-01-15,ACTIVE,2024-01-15 09:45:28
U003329,User 003329,089852706965,user003329@example.com,Medan,2024-03-01,ACTIVE,2024-03-01 13:40:58
U003330,User 003330,085971350322,user003330@example.com,Surabaya,2025-03-31,ACTIVE,2025-03-31 06:59:06
U003331,User 003331,085145932741,user003331@example.com,Surabaya,2024-09-28,ACTIVE,2024-09-28 06:57:25
U003332,User 003332,081697389798,user003332@example.com,Denpasar,2025-07-21,ACTIVE,2025-07-21 02:43:18
U003333,User 003333,086609505682,user003333@example.com,Makassar,2024-11-13,ACTIVE,2024-11-13 00:32:17
U003334,User 003334,087966065728,user003334@example.com,Jakarta,2025-02-15,ACTIVE,2025-02-15 22:40:37
U003335,User 003335,082424134054,user003335@example.com,Denpasar,2024-02-10,ACTIVE,2024-02-10 03:00:48
U003336,User 003336,082750861922,user003336@example.com,Palembang,2024-02-23,ACTIVE,2024-02-23 03:55:02
U003337,User 003337,081729028760,user003337@example.com,Bandung,2025-08-08,INACTIVE,2025-08-08 16:56:58
U003338,User 003338,081956487847,user003338@example.com,Yogyakarta,2024-01-24,ACTIVE,2024-01-24 04:56:46
U003339,User 003339,087338037591,user003339@example.com,Yogyakarta,2024-04-13,ACTIVE,2024-04-13 00:48:08
U003340,User 003340,082891571587,user003340@example.com,Tangerang,2026-04-13,ACTIVE,2026-04-13 18:38:25
U003341,User 003341,086632552759,user003341@example.com,Denpasar,2024-01-02,ACTIVE,2024-01-02 02:54:15
U003342,User 003342,085845576128,user003342@example.com,Palembang,2025-02-03,ACTIVE,2025-02-03 00:29:43
U003343,User 003343,085708994795,user003343@example.com,Denpasar,2025-07-21,ACTIVE,2025-07-21 21:54:42
U003344,User 003344,081843046681,user003344@example.com,Medan,2026-06-06,ACTIVE,2026-06-06 09:21:12
U003345,User 003345,085047101003,user003345@example.com,Medan,2026-03-10,ACTIVE,2026-03-10 14:40:32
U003346,User 003346,084191956319,user003346@example.com,Yogyakarta,2024-05-07,ACTIVE,2024-05-07 16:13:38
U003347,User 003347,081451951731,user003347@example.com,Medan,2025-03-14,ACTIVE,2025-03-14 12:53:54
U003348,User 003348,088126937147,user003348@example.com,Makassar,2025-01-24,ACTIVE,2025-01-24 09:40:52
U003349,User 003349,089089926693,user003349@example.com,Surabaya,2025-12-18,ACTIVE,2025-12-18 22:10:10
U003350,User 003350,087107533494,user003350@example.com,Surabaya,2025-05-24,ACTIVE,2025-05-24 10:38:20
U003351,User 003351,084653936649,user003351@example.com,Yogyakarta,2026-06-19,ACTIVE,2026-06-19 00:25:31
U003352,User 003352,084411040931,user003352@example.com,Surabaya,2024-03-15,ACTIVE,2024-03-15 14:15:24
U003353,User 003353,084413520679,user003353@example.com,Surabaya,2024-01-23,INACTIVE,2024-01-23 05:57:10
U003354,User 003354,082385266029,user003354@example.com,Tangerang,2025-09-08,ACTIVE,2025-09-08 08:25:08
U003355,User 003355,082477046857,user003355@example.com,Tangerang,2026-01-16,ACTIVE,2026-01-16 20:38:32
U003356,User 003356,086217681709,user003356@example.com,Tangerang,2025-09-22,ACTIVE,2025-09-22 03:59:01
U003357,User 003357,087639501593,user003357@example.com,Bandung,2025-02-12,ACTIVE,2025-02-12 06:04:01
U003358,User 003358,086743875978,user003358@example.com,Surabaya,2025-03-09,ACTIVE,2025-03-09 21:15:08
U003359,User 003359,089040054693,user003359@example.com,Palembang,2025-01-31,ACTIVE,2025-01-31 13:41:35
U003360,User 003360,083848628797,user003360@example.com,Makassar,2025-12-09,ACTIVE,2025-12-09 20:41:37
U003361,User 003361,082128989501,user003361@example.com,Makassar,2026-03-17,ACTIVE,2026-03-17 08:26:28
U003362,User 003362,083758626129,user003362@example.com,Palembang,2025-10-24,ACTIVE,2025-10-24 13:36:49
U003363,User 003363,081406233127,user003363@example.com,Denpasar,2024-07-15,ACTIVE,2024-07-15 02:07:38
U003364,User 003364,088355970528,user003364@example.com,Surabaya,2024-06-21,ACTIVE,2024-06-21 15:29:11
U003365,User 003365,086613652854,user003365@example.com,Yogyakarta,2025-06-24,INACTIVE,2025-06-24 00:22:16
U003366,User 003366,083167771879,user003366@example.com,Yogyakarta,2026-05-09,ACTIVE,2026-05-09 12:27:52
U003367,User 003367,081836994570,user003367@example.com,Medan,2026-03-04,ACTIVE,2026-03-04 15:54:17
U003368,User 003368,088492981900,user003368@example.com,Palembang,2024-01-26,ACTIVE,2024-01-26 23:20:18
U003369,User 003369,084349806896,user003369@example.com,Tangerang,2026-07-22,ACTIVE,2026-07-22 12:31:44
U003370,User 003370,083255052081,user003370@example.com,Palembang,2026-04-04,ACTIVE,2026-04-04 04:46:04
U003371,User 003371,083316951071,user003371@example.com,Palembang,2025-07-17,ACTIVE,2025-07-17 08:48:04
U003372,User 003372,082608345531,user003372@example.com,Bandung,2024-09-16,ACTIVE,2024-09-16 01:01:11
U003373,User 003373,084075565814,user003373@example.com,Palembang,2024-09-14,ACTIVE,2024-09-14 07:20:22
U003374,User 003374,086163393045,user003374@example.com,Jakarta,2026-08-05,ACTIVE,2026-08-05 01:58:45
U003375,User 003375,086568409761,user003375@example.com,Palembang,2025-09-14,ACTIVE,2025-09-14 17:37:22
U003376,User 003376,089133570661,user003376@example.com,Denpasar,2025-10-16,ACTIVE,2025-10-16 09:51:55
U003377,User 003377,089324262230,user003377@example.com,Jakarta,2025-05-15,ACTIVE,2025-05-15 02:05:43
U003378,User 003378,082338334796,user003378@example.com,Tangerang,2024-04-26,ACTIVE,2024-04-26 07:22:26
U003379,User 003379,085120057988,user003379@example.com,Jakarta,2026-07-11,ACTIVE,2026-07-11 17:21:47
U003380,User 003380,081602597967,user003380@example.com,Denpasar,2025-09-29,ACTIVE,2025-09-29 11:54:31
U003381,User 003381,086336338219,user003381@example.com,Surabaya,2024-09-05,ACTIVE,2024-09-05 22:39:47
U003382,User 003382,081830523409,user003382@example.com,Makassar,2025-10-12,ACTIVE,2025-10-12 21:47:53
U003383,User 003383,089371106368,user003383@example.com,Surabaya,2024-04-19,ACTIVE,2024-04-19 13:36:36
U003384,User 003384,081652174484,user003384@example.com,Denpasar,2025-09-15,ACTIVE,2025-09-15 14:47:16
U003385,User 003385,088182207815,user003385@example.com,Makassar,2024-08-09,ACTIVE,2024-08-09 05:22:16
U003386,User 003386,083734848801,user003386@example.com,Palembang,2024-01-17,ACTIVE,2024-01-17 17:29:55
U003387,User 003387,083251597773,user003387@example.com,Tangerang,2025-04-28,ACTIVE,2025-04-28 08:54:27
U003388,User 003388,087177331154,user003388@example.com,Bandung,2026-01-01,ACTIVE,2026-01-01 20:13:44
U003389,User 003389,082951493270,user003389@example.com,Bandung,2026-04-20,ACTIVE,2026-04-20 19:36:57
U003390,User 003390,089054075042,user003390@example.com,Jakarta,2025-06-14,ACTIVE,2025-06-14 07:27:50
U003391,User 003391,082097159585,user003391@example.com,Denpasar,2025-08-15,ACTIVE,2025-08-15 15:24:52
U003392,User 003392,083512463846,user003392@example.com,Denpasar,2025-10-23,ACTIVE,2025-10-23 15:05:49
U003393,User 003393,081442597118,user003393@example.com,Tangerang,2025-03-28,ACTIVE,2025-03-28 05:15:10
U003394,User 003394,089010479383,user003394@example.com,Medan,2026-07-19,ACTIVE,2026-07-19 14:05:24
U003395,User 003395,089432070587,user003395@example.com,Yogyakarta,2026-02-07,INACTIVE,2026-02-07 05:28:54
U003396,User 003396,083740446442,user003396@example.com,Semarang,2024-03-29,SUSPENDED,2024-03-29 00:09:32
U003397,User 003397,089180758909,user003397@example.com,Palembang,2025-03-04,ACTIVE,2025-03-04 13:00:58
U003398,User 003398,088886832331,user003398@example.com,Makassar,2025-05-25,ACTIVE,2025-05-25 19:39:31
U003399,User 003399,081055517225,user003399@example.com,Denpasar,2024-05-09,ACTIVE,2024-05-09 01:56:42
U003400,User 003400,087810890924,user003400@example.com,Medan,2025-01-12,ACTIVE,2025-01-12 02:09:37
U003401,User 003401,082141405441,user003401@example.com,Denpasar,2026-07-07,ACTIVE,2026-07-07 05:13:30
U003402,User 003402,087724287042,user003402@example.com,Tangerang,2026-05-20,ACTIVE,2026-05-20 23:19:15
U003403,User 003403,088162102928,user003403@example.com,Jakarta,2026-03-17,SUSPENDED,2026-03-17 04:29:02
U003404,User 003404,081407650680,user003404@example.com,Medan,2026-07-23,ACTIVE,2026-07-23 15:35:48
U003405,User 003405,087888293354,user003405@example.com,Yogyakarta,2025-07-14,ACTIVE,2025-07-14 07:54:05
U003406,User 003406,088679987160,user003406@example.com,Denpasar,2024-03-02,ACTIVE,2024-03-02 22:16:19
U003407,User 003407,084900179544,user003407@example.com,Medan,2026-06-09,ACTIVE,2026-06-09 15:50:52
U003408,User 003408,081776262473,user003408@example.com,Makassar,2026-05-30,SUSPENDED,2026-05-30 16:40:56
U003409,User 003409,089711802464,user003409@example.com,Denpasar,2024-06-02,ACTIVE,2024-06-02 11:41:15
U003410,User 003410,088228480197,user003410@example.com,Makassar,2025-01-28,ACTIVE,2025-01-28 19:41:43
U003411,User 003411,086483094742,user003411@example.com,Jakarta,2025-01-21,ACTIVE,2025-01-21 08:14:54
U003412,User 003412,084408662267,user003412@example.com,Medan,2025-05-19,ACTIVE,2025-05-19 02:41:57
U003413,User 003413,084502414628,user003413@example.com,Denpasar,2026-05-17,ACTIVE,2026-05-17 13:33:36
U003414,User 003414,086728469606,user003414@example.com,Tangerang,2024-05-18,ACTIVE,2024-05-18 01:17:36
U003415,User 003415,086272376975,user003415@example.com,Semarang,2026-04-16,ACTIVE,2026-04-16 02:50:47
U003416,User 003416,089978339137,user003416@example.com,Yogyakarta,2024-06-06,ACTIVE,2024-06-06 08:40:09
U003417,User 003417,087965576778,user003417@example.com,Surabaya,2025-05-01,ACTIVE,2025-05-01 02:39:54
U003418,User 003418,086163191165,user003418@example.com,Denpasar,2025-08-17,ACTIVE,2025-08-17 11:57:19
U003419,User 003419,086018854794,user003419@example.com,Jakarta,2025-06-28,ACTIVE,2025-06-28 15:05:17
